tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
535,2017-05-01 10:18:13,2017-05-01 10:27:09,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,15099,Subscriber,1994,1
542,2017-05-01 10:19:10,2017-05-01 10:28:12,407,Henry St & Poplar St,40.700469,-73.991454,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,28026,Customer,NULL,0
2080,2017-05-01 10:22:20,2017-05-01 10:57:00,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.6923166072,-74.014865756,28080,Subscriber,1973,2
2416,2017-05-01 10:31:10,2017-05-01 11:11:27,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,217,Old Fulton St,40.70277159,-73.99383605,28026,Customer,NULL,0
539,2017-05-01 10:32:51,2017-05-01 10:41:50,382,University Pl & E 14 St,40.73492695,-73.99200509,3219,NYCBS Depot - STY,40.729193,-73.976655,27777,Subscriber,1993,2
365,2017-05-01 10:34:52,2017-05-01 10:40:57,3249,Verona Pl & Fulton St,40.680356084,-73.9476791024,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,29354,Subscriber,1988,1
152,2017-05-01 10:35:53,2017-05-01 10:38:26,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,27955,Subscriber,1967,1
1130,2017-05-01 10:40:12,2017-05-01 10:59:03,384,Fulton St & Washington Ave,40.683048,-73.964915,3396,Clinton St & 4 Place,40.6783563,-74.00014502,17730,Subscriber,1976,1
246,2017-05-01 10:52:48,2017-05-01 10:56:55,3326,Clinton St & Centre St,40.67434,-74.00194698,3352,Sigourney St & Columbia St,40.6726724341,-74.0087952465,28750,Subscriber,1973,1
1070,2017-05-01 10:54:35,2017-05-01 11:12:25,3123,31 St & Thomson Ave,40.74469738,-73.93540375,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,28097,Subscriber,1973,1
1768,2017-05-01 10:57:40,2017-05-01 11:27:09,3254,Soissons Landing,40.6923166072,-74.014865756,3182,Yankee Ferry Terminal,40.686931,-74.016966,25024,Customer,NULL,0
827,2017-05-01 11:05:32,2017-05-01 11:19:20,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,3081,Graham Ave & Grand St,40.711863,-73.944024,19270,Subscriber,1986,1
337,2017-05-01 11:28:53,2017-05-01 11:34:31,282,Kent Ave & S 11 St,40.7076449442,-73.9684152603,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,21688,Customer,NULL,0
458,2017-05-01 11:37:30,2017-05-01 11:45:09,3441,10 Hudson Yards,40.752957,-74.00264,3428,8 Ave & W 16 St,40.740983,-74.001702,21586,Subscriber,1974,1
66,2017-05-01 11:47:09,2017-05-01 11:48:15,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,26106,Subscriber,1990,1
6600,2017-05-01 11:49:36,2017-05-01 13:39:36,3452,Bayard St & Leonard St,40.719155717,-73.94885391,3313,6 Ave & 12 St,40.6663181,-73.9854617,28387,Subscriber,1980,1
571,2017-05-01 11:52:41,2017-05-01 12:02:13,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,27874,Subscriber,1990,1
242,2017-05-01 11:56:03,2017-05-01 12:00:05,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,27836,Subscriber,1992,1
828,2017-05-01 12:19:40,2017-05-01 12:33:29,3158,W 63 St & Broadway,40.77163851,-73.98261428,3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,17882,Subscriber,1968,1
308,2017-05-01 12:42:51,2017-05-01 12:48:00,3354,3 St & Prospect Park West,40.668132,-73.97363831,3404,7 St & 5 Ave,40.6704922,-73.98541675,29081,Subscriber,1993,1
828,2017-05-01 13:02:18,2017-05-01 13:16:06,3376,E 65 St & 2 Ave,40.7647185194,-73.9622206986,3424,E 106 St & Lexington Ave,40.791976,-73.945993,16156,Subscriber,1975,1
238,2017-05-01 13:27:35,2017-05-01 13:31:33,3365,3 St & 7 Ave,40.6703837,-73.97839676,3304,6 Ave & 9 St,40.668127,-73.98377641,18907,Subscriber,1976,1
1348,2017-05-01 13:28:51,2017-05-01 13:51:20,319,Fulton St & Broadway,40.711066,-74.009447,3395,Henry St & W 9 St,40.6763744,-74.00324957,26407,Subscriber,1955,2
316,2017-05-01 13:52:17,2017-05-01 13:57:33,3398,Smith St & 9 St,40.6746957,-73.99785768,3394,Columbia St & W 9 St,40.6769993,-74.00647134,24861,Subscriber,1977,1
433,2017-05-01 14:09:54,2017-05-01 14:17:07,3245,"Industry City, Building 1 Basement",40.6559491778,-74.008358717,255,NYCBS Depot - SSP,40.646768,-74.01651,29130,Subscriber,1985,1
343,2017-05-01 14:19:44,2017-05-01 14:25:28,3304,6 Ave & 9 St,40.668127,-73.98377641,3404,7 St & 5 Ave,40.6704922,-73.98541675,18907,Subscriber,1964,1
1683,2017-05-01 14:19:56,2017-05-01 14:48:00,3414,Bergen St & Flatbush Ave,40.6809447235,-73.9756733179,3333,Columbia St & Lorraine St,40.6747055,-74.0075572,27573,Customer,NULL,0
1807,2017-05-01 14:20:57,2017-05-01 14:51:04,423,W 54 St & 9 Ave,40.76584941,-73.98690506,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,15930,Subscriber,1990,1
1124,2017-05-01 14:40:40,2017-05-01 14:59:25,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,3072,Leonard St & Boerum St,40.70583339,-73.94644578,17527,Subscriber,1989,2
1110,2017-05-01 14:53:16,2017-05-01 15:11:47,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,21161,Customer,NULL,0
1782,2017-05-01 15:21:25,2017-05-01 15:51:07,3128,21 St & 43 Ave,40.75052534,-73.94594845,432,E 7 St & Avenue A,40.72621788,-73.98379855,27639,Subscriber,1992,1
536,2017-05-01 15:43:03,2017-05-01 15:51:59,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3377,Carroll St & Bond St,40.6786115,-73.99037292,27587,Subscriber,1972,1
453,2017-05-01 16:05:24,2017-05-01 16:12:58,255,NYCBS Depot - SSP,40.646768,-74.01651,3245,"Industry City, Building 1 Basement",40.6559491778,-74.008358717,27176,Subscriber,1985,1
1039,2017-05-01 16:14:21,2017-05-01 16:31:41,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,28258,Subscriber,1985,2
353,2017-05-01 16:15:27,2017-05-01 16:21:21,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,3249,Verona Pl & Fulton St,40.680356084,-73.9476791024,29354,Subscriber,1973,1
712,2017-05-01 16:36:23,2017-05-01 16:48:15,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,25537,Subscriber,1979,2
1217,2017-05-01 16:48:57,2017-05-01 17:09:14,417,Barclay St & Church St,40.71291224,-74.01020234,3214,Essex Light Rail,40.7127742,-74.0364857,15665,Subscriber,1956,1
274,2017-05-01 17:41:28,2017-05-01 17:46:02,2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,28727,Subscriber,1983,1
1043,2017-05-01 18:09:02,2017-05-01 18:26:26,152,Warren St & Church St,40.71473993,-74.00910627,3267,Morris Canal,40.7124188238,-74.0385255218,19363,Subscriber,1961,1
2251,2017-05-01 18:32:51,2017-05-01 19:10:23,3313,6 Ave & 12 St,40.6663181,-73.9854617,3304,6 Ave & 9 St,40.668127,-73.98377641,21281,Subscriber,1989,1
7422,2017-05-01 18:41:16,2017-05-01 20:44:59,255,NYCBS Depot - SSP,40.646768,-74.01651,255,NYCBS Depot - SSP,40.646768,-74.01651,27130,Subscriber,1991,1
1270535,2017-05-01 19:37:09,2017-05-16 12:32:44,3435,Grand St & Elizabeth St,40.718822,-73.99596,3432,NYCBS Depot - GOW,40.669060135,-73.9946365356,26387,Customer,1994,1
364,2017-05-01 22:59:28,2017-05-01 23:05:33,3219,NYCBS Depot - STY,40.729193,-73.976655,428,E 3 St & 1 Ave,40.72467721,-73.98783413,28434,Subscriber,1988,1
138,2017-05-02 09:08:30,2017-05-02 09:10:48,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,28616,Subscriber,1989,1
141,2017-05-02 09:23:30,2017-05-02 09:25:52,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,16846,Subscriber,1984,1
912,2017-05-02 09:44:06,2017-05-02 09:59:18,509,9 Ave & W 22 St,40.7454973,-74.00197139,285,Broadway & E 14 St,40.73454567,-73.99074142,29050,Subscriber,1952,1
590,2017-05-02 10:10:40,2017-05-02 10:20:30,285,Broadway & E 14 St,40.73454567,-73.99074142,238,Bank St & Washington St,40.7361967,-74.00859207,15178,Subscriber,1954,1
788505,2017-05-02 11:37:46,2017-05-11 14:39:32,491,E 24 St & Park Ave S,40.74096374,-73.98602213,3250,NYCBS Depot - PIT,40.7169097805,-73.9838379622,18475,Customer,NULL,0
1937,2017-05-02 12:34:41,2017-05-02 13:06:58,3423,West Drive & Prospect Park West,40.6610633719,-73.9794525504,224,Spruce St & Nassau St,40.71146364,-74.00552427,29392,Customer,NULL,0
3540,2017-05-02 13:15:23,2017-05-02 14:14:23,3239,Bressler,40.6465383671,-74.0165877342,3239,Bressler,40.6465383671,-74.0165877342,22368,Subscriber,1983,1
2670,2017-05-02 14:53:54,2017-05-02 15:38:25,224,Spruce St & Nassau St,40.71146364,-74.00552427,387,Centre St & Chambers St,40.71273266,-74.0046073,21557,Customer,NULL,0
637,2017-05-03 12:30:24,2017-05-03 12:41:02,401,Allen St & Rivington St,40.72019576,-73.98997825,3040,GOW Tech Shop,40.6697996422,-73.9949798584,27384,Subscriber,1974,2
720,2017-05-03 12:35:55,2017-05-03 12:47:56,3236,W 42 St & Dyer Ave,40.758984814,-73.9937996864,3240,NYCBS Depot BAL - DYR,40.7590300822,-73.993858695,25051,Subscriber,1980,1
272,2017-05-03 12:51:57,2017-05-03 12:56:30,3040,GOW Tech Shop,40.6697996422,-73.9949798584,285,Broadway & E 14 St,40.73454567,-73.99074142,14677,Subscriber,1967,1
1603,2017-05-03 18:19:03,2017-05-03 18:45:47,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3184,Paulus Hook,40.7141454,-74.0335519,25041,Subscriber,1984,1
414,2017-05-03 18:44:28,2017-05-03 18:51:23,3250,NYCBS Depot - PIT,40.7169097805,-73.9838379622,3435,Grand St & Elizabeth St,40.718822,-73.99596,28247,Subscriber,1986,1
695,2017-05-04 13:09:24,2017-05-04 13:21:00,518,E 39 St & 2 Ave,40.74780373,-73.9734419,3464,W 37 St & Broadway,40.7522709384,-73.9877057076,25528,Subscriber,1982,1
475,2017-05-04 13:42:30,2017-05-04 13:50:25,3464,W 37 St & Broadway,40.7522709384,-73.9877057076,435,W 21 St & 6 Ave,40.74173969,-73.99415556,25528,Subscriber,1982,1
21209,2017-05-06 16:54:41,2017-05-06 22:48:11,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3197,North St,40.752559,-74.044725,18292,Customer,1995,1
2090,2017-05-07 20:46:02,2017-05-07 21:20:52,3240,NYCBS Depot BAL - DYR,40.7590300822,-73.993858695,433,E 13 St & Avenue A,40.72955361,-73.98057249,19067,Subscriber,1960,1
1405,2017-05-09 13:47:26,2017-05-09 14:10:51,3432,NYCBS Depot - GOW,40.669060135,-73.9946365356,255,NYCBS Depot - SSP,40.646768,-74.01651,27974,Subscriber,1985,1
2207,2017-05-09 17:37:01,2017-05-09 18:13:49,514,12 Ave & W 40 St,40.76087502,-74.00277668,3185,City Hall,40.7177325,-74.043845,15561,Subscriber,1983,1
1608,2017-05-10 10:09:31,2017-05-10 10:36:19,143,Clinton St & Joralemon St,40.69239502,-73.99337909,3183,Exchange Place,40.7162469,-74.0334588,24822,Subscriber,1974,1
1175,2017-05-12 08:17:57,2017-05-12 08:37:32,461,E 20 St & 2 Ave,40.73587678,-73.98205027,352,W 56 St & 6 Ave,40.76340613,-73.97722479,27973,Subscriber,1966,1
693,2017-05-12 10:44:01,2017-05-12 10:55:34,505,6 Ave & W 33 St,40.74901271,-73.98848395,3458,W 55 St & 6 Ave,40.7630938727,-73.9783501625,26062,Subscriber,1972,1
623,2017-05-12 11:49:40,2017-05-12 12:00:03,3458,W 55 St & 6 Ave,40.7630938727,-73.9783501625,488,W 39 St & 9 Ave,40.75645824,-73.99372222,27973,Subscriber,1958,1
353,2017-05-12 14:28:40,2017-05-12 14:34:33,3376,E 65 St & 2 Ave,40.7647185194,-73.9622206986,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,17417,Subscriber,1967,2
323,2017-05-12 14:37:03,2017-05-12 14:42:26,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,17417,Subscriber,1973,1
245,2017-05-15 15:06:58,2017-05-15 15:11:03,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,3375,3 Ave & E 72 St,40.7699426,-73.96060712,16420,Subscriber,1979,2
140,2017-05-15 16:42:37,2017-05-15 16:44:57,3375,3 Ave & E 72 St,40.7699426,-73.96060712,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,16585,Subscriber,1986,2
12309,2017-05-18 10:08:12,2017-05-18 13:33:21,514,12 Ave & W 40 St,40.76087502,-74.00277668,3461,Murray St & Greenwich St,40.7148515053,-74.0112233162,17232,Customer,1967,1
624,2017-05-18 10:43:08,2017-05-18 10:53:33,147,Greenwich St & Warren St,40.71542197,-74.01121978,127,Barrow St & Hudson St,40.73172428,-74.00674436,15598,Subscriber,1985,1
381,2017-05-18 10:49:25,2017-05-18 10:55:46,147,Greenwich St & Warren St,40.71542197,-74.01121978,147,Greenwich St & Warren St,40.71542197,-74.01121978,29690,Subscriber,1980,1
1710,2017-05-18 12:30:24,2017-05-18 12:58:54,3461,Murray St & Greenwich St,40.7148515053,-74.0112233162,479,9 Ave & W 45 St,40.76019252,-73.9912551,25547,Subscriber,1948,1
282,2017-05-18 13:32:28,2017-05-18 13:37:11,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3459,E 53 St & 3 Ave,40.7576322774,-73.9693057537,25993,Subscriber,1981,1
704,2017-05-18 14:04:51,2017-05-18 14:16:36,3459,E 53 St & 3 Ave,40.7576322774,-73.9693057537,3140,1 Ave & E 78 St,40.77140426,-73.9535166,16235,Subscriber,1996,2
5850,2017-05-19 18:01:02,2017-05-19 19:38:32,534,Water - Whitehall Plaza,40.70255065,-74.0127234,3192,Liberty Light Rail,40.7112423,-74.0557013,17680,Customer,NULL,0
461,2017-05-20 09:11:41,2017-05-20 09:19:23,3354,3 St & Prospect Park West,40.668132,-73.97363831,3253,Bike The Branches - Central Branch,40.6728064123,-73.9688658714,15890,Customer,1986,2
1482,2017-05-20 09:28:25,2017-05-20 09:53:08,3253,Bike The Branches - Central Branch,40.6728064123,-73.9688658714,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,25952,Subscriber,1987,1
9021,2017-05-20 11:11:51,2017-05-20 13:42:13,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,3198,Heights Elevator,40.7487159454,-74.0404433012,25810,Subscriber,NULL,0
506,2017-05-22 14:00:05,2017-05-22 14:08:31,456,E 53 St & Madison Ave,40.7597108,-73.97402311,447,8 Ave & W 52 St,40.76370739,-73.9851615,28954,Subscriber,1954,1
1406,2017-05-22 16:32:07,2017-05-22 16:55:34,3143,5 Ave & E 78 St,40.7763214218,-73.9642739296,456,E 53 St & Madison Ave,40.7597108,-73.97402311,17508,Customer,NULL,0
231,2017-05-22 18:30:50,2017-05-22 18:34:42,316,Fulton St & William St,40.70955958,-74.00653609,82,St James Pl & Pearl St,40.71117416,-74.00016545,18924,Subscriber,1974,1
262,2017-05-22 19:20:37,2017-05-22 19:24:59,82,St James Pl & Pearl St,40.71117416,-74.00016545,295,Pike St & E Broadway,40.71406667,-73.99293911,21461,Subscriber,1987,1
169,2017-05-23 12:33:32,2017-05-23 12:36:22,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3408,Congress St & Clinton St,40.6881529,-73.99520919,29180,Subscriber,1987,2
396,2017-05-23 13:17:43,2017-05-23 13:24:19,3408,Congress St & Clinton St,40.6881529,-73.99520919,3242,Schermerhorn St & Court St,40.6910292568,-73.9918336272,29180,Subscriber,1988,1
639,2017-05-26 11:12:03,2017-05-26 11:22:42,520,W 52 St & 5 Ave,40.75992262,-73.97648516,493,W 45 St & 6 Ave (1),40.7568001,-73.98291153,28992,Subscriber,1994,1
251,2017-05-26 11:25:49,2017-05-26 11:30:01,493,W 45 St & 6 Ave (1),40.7568001,-73.98291153,477,W 41 St & 8 Ave,40.75640548,-73.9900262,28992,Subscriber,1984,1
253,2017-05-26 14:28:07,2017-05-26 14:32:20,322,Clinton St & Tillary St,40.696192,-73.991218,278,Concord St & Bridge St,40.69766564,-73.98476437,27086,Subscriber,1990,2
323,2017-05-26 14:40:24,2017-05-26 14:45:48,440,E 45 St & 3 Ave,40.75255434,-73.97282625,3466,W 45 St & 6 Ave,40.756687206,-73.9825773239,29055,Subscriber,1973,1
2144,2017-05-26 14:41:51,2017-05-26 15:17:36,279,Peck Slip & Front St,40.707873,-74.00167,322,Clinton St & Tillary St,40.696192,-73.991218,27828,Customer,NULL,0
1771,2017-05-26 14:35:54,2017-05-26 15:05:26,3466,W 45 St & 6 Ave,40.756687206,-73.9825773239,247,Perry St & Bleecker St,40.73535398,-74.00483091,25211,Subscriber,1987,1
2048,2017-05-28 13:33:31,2017-05-28 14:07:40,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3272,Jersey & 3rd,40.7233315865,-74.0459525585,16813,Subscriber,1983,1
1620,2017-05-30 14:37:23,2017-05-30 15:04:23,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3468,NYCBS Depot - STY - Garage 4,40.7303801,-73.9747502,18434,Subscriber,1992,1
865,2017-05-30 15:10:27,2017-05-30 15:24:52,326,E 11 St & 1 Ave,40.72953837,-73.98426726,444,Broadway & W 24 St,40.7423543,-73.98915076,27540,Subscriber,1962,2
1794,2017-05-30 15:17:56,2017-05-30 15:47:51,444,Broadway & W 24 St,40.7423543,-73.98915076,304,Broadway & Battery Pl,40.70463334,-74.01361706,25079,Subscriber,1955,1
2169,2017-05-30 13:32:41,2017-05-30 14:08:51,3468,NYCBS Depot - STY - Garage 4,40.7303801,-73.9747502,151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,15040,Subscriber,1960,1
,,,,,40.72521311,-73.97768752,,,,,,,,
,,,,,40.71247661,-73.94100005,,,,,,,,
,,,,,40.74177603,-74.00149746,,,,,,,,
,,,,,40.744023,-73.976056,,,,,,,,
,,,,,40.73221853,-73.98165557,,,,,,,,
,,,,,40.73314259,-73.97573881,,,,,,,,
,,,,,40.73224119,-74.00026394,,,,,,,,
,,,,,40.713126,-73.984844,,,,,,,,
,,,,,40.71269042,-73.98776323,,,,,,,,
,,,,,40.722055,-73.989111,,,,,,,,
,,,,,40.7302066053,-73.9910262823,,,,,,,,
,,,,,40.70823502,-74.00530063,,,,,,,,
,,,,,40.69580705,-73.97355569,,,,,,,,
,,,,,40.70569254,-74.01677685,,,,,,,,
,,,,,40.7258483,-73.95064893,,,,,,,,
,,,,,40.72217444,-73.98368779,,,,,,,,
,,,,,40.72938685,-73.97772429,,,,,,,,
,,,,,40.72311651,-73.95212324,,,,,,,,
,,,,,40.73038599,-74.00214988,,,,,,,,
,,,,,40.7284186,-73.98713956,,,,,,,,
,,,,,40.7454973,-74.00197139,,,,,,,,
,,,,,40.72502876,-73.99069656,,,,,,,,
,,,,,40.683048,-73.964915,,,,,,,,
,,,,,40.76227205,-73.98788205,,,,,,,,
,,,,,40.72066442,-73.98517977,,,,,,,,
,,,,,40.73291553,-74.00711384,,,,,,,,
,,,,,40.71534825,-73.96024116,,,,,,,,
,,,,,40.75500254,-73.98014437,,,,,,,,
,,,,,40.722055,-73.989111,,,,,,,,
,,,,,40.74734825,-73.99723551,,,,,,,,
,,,,,40.72243797,-74.00566443,,,,,,,,
,,,,,40.76663814,-73.95348296,,,,,,,,
,,,,,40.72317958,-73.99480012,,,,,,,,
,,,,,40.68764484,-73.96968902,,,,,,,,
,,,,,40.739445,-73.976806,,,,,,,,
,,,,,40.73224119,-74.00026394,,,,,,,,
,,,,,40.74238787,-73.99726235,,,,,,,,
,,,,,40.733812192,-73.9805442095,,,,,,,,
,,,,,40.7149787,-74.013012,,,,,,,,
,,,,,40.686312,-73.935775,,,,,,,,
,,,,,40.76228826,-73.98336183,,,,,,,,
,,,,,40.73935542,-73.99931783,,,,,,,,
,,,,,40.72299208,-73.97995466,,,,,,,,
,,,,,40.71427487,-73.98990025,,,,,,,,
,,,,,40.75640548,-73.9900262,,,,,,,,
,,,,,40.74780373,-73.9734419,,,,,,,,
,,,,,40.751396,-74.005226,,,,,,,,
,,,,,40.749717753,-74.002950346,,,,,,,,
,,,,,40.72217444,-73.98368779,,,,,,,,
,,,,,40.71273266,-74.0046073,,,,,,,,
,,,,,40.791811715,-73.9786022902,,,,,,,,
,,,,,40.7208736,-73.98085795,,,,,,,,
,,,,,40.75645824,-73.99372222,,,,,,,,
,,,,,40.7462009,-73.98855723,,,,,,,,
,,,,,40.7381765,-73.97738662,,,,,,,,
,,,,,40.72740794,-73.98142006,,,,,,,,
,,,,,40.72317958,-73.99480012,,,,,,,,
,,,,,40.74238787,-73.99726235,,,,,,,,
,,,,,40.7612274,-73.96094022,,,,,,,,
,,,,,40.7248125644,-73.9475262165,,,,,,,,
,,,,,40.72453734,-73.98185424,,,,,,,,
,,,,,40.75527307,-73.98316936,,,,,,,,
,,,,,40.72217444,-73.98368779,,,,,,,,
,,,,,40.75992262,-73.97648516,,,,,,,,
,,,,,40.75645824,-73.99372222,,,,,,,,
,,,,,40.73912601,-73.97973776,,,,,,,,
,,,,,40.7892105,-73.94370784,,,,,,,,
,,,,,40.74780373,-73.9734419,,,,,,,,
,,,,,40.72621788,-73.98379855,,,,,,,,
,,,,,40.68851534,-73.9647628,,,,,,,,
,,,,,40.76915505,-73.98191841,,,,,,,,
,,,,,40.746647,-73.993915,,,,,,,,
,,,,,40.7643971,-73.97371465,,,,,,,,
,,,,,40.73038599,-74.00214988,,,,,,,,
,,,,,40.72917025,-73.99810231,,,,,,,,
,,,,,40.736502,-73.97809472,,,,,,,,
,,,,,40.72217444,-73.98368779,,,,,,,,
,,,,,40.722055,-73.989111,,,,,,,,
,,,,,40.7501815633,-74.0021842718,,,,,,,,
,,,,,40.72066442,-73.98517977,,,,,,,,
,,,,,40.76584941,-73.98690506,,,,,,,,
,,,,,40.76669671,-73.99061728,,,,,,,,
,,,,,40.7262807,-73.98978041,,,,,,,,
,,,,,40.72019576,-73.98997825,,,,,,,,
,,,,,40.73047747,-73.99906065,,,,,,,,
,,,,,40.69760127,-73.99344559,,,,,,,,
,,,,,40.6729679,-73.97087984,,,,,,,,
,,,,,40.72740794,-73.98142006,,,,,,,,
,,,,,40.73649403,-73.99704374,,,,,,,,
,,,,,40.76663814,-73.95348296,,,,,,,,
,,,,,40.7262807,-73.98978041,,,,,,,,
,,,,,40.72066442,-73.98517977,,,,,,,,
,,,,,40.71291224,-74.01020234,,,,,,,,
,,,,,40.7869946,-73.94164802,,,,,,,,
,,,,,40.71285887,-73.96590294,,,,,,,,
,,,,,40.72453734,-73.98185424,,,,,,,,
,,,,,40.76370739,-73.9851615,,,,,,,,
,,,,,40.799484,-73.955613,,,,,,,,
,,,,,40.714215,-73.981346,,,,,,,,
,,,,,40.76695317,-73.98169333,,,,,,,,
,,,,,40.71939226,-74.00247214,,,,,,,,
,,,,,40.72955361,-73.98057249,,,,,,,,
,,,,,40.72317958,-73.99480012,,,,,,,,
,,,,,40.75110165,-73.94073717,,,,,,,,
,,,,,40.74144387,-73.97536082,,,,,,,,
,,,,,40.73726186,-73.99238967,,,,,,,,
,,,,,40.7589238638,-73.9622622728,,,,,,,,
,,,,,40.73492695,-73.99200509,,,,,,,,
,,,,,40.6906495,-73.95643107,,,,,,,,
,,,,,40.74475148,-73.99915362,,,,,,,,
,,,,,40.693261,-73.968896,,,,,,,,
,,,,,40.73221853,-73.98165557,,,,,,,,
,,,,,40.71605866,-73.99190759,,,,,,,,
,,,,,40.7262807,-73.98978041,,,,,,,,
,,,,,40.689888,-73.981013,,,,,,,,
,,,,,40.70706456,-74.00731853,,,,,,,,
,,,,,40.715143,-73.944507,,,,,,,,
,,,,,40.686203,-73.944694,,,,,,,,
,,,,,40.7190789118,-73.9422369003,,,,,,,,
,,,,,40.72368361,-73.97574813,,,,,,,,
,,,,,40.718822,-73.99596,,,,,,,,
,,,,,40.73492695,-73.99200509,,,,,,,,
,,,,,40.69539817,-73.94954908,,,,,,,,
,,,,,40.7190789118,-73.9422369003,,,,,,,,
,,,,,40.7757937668,-73.9762057364,,,,,,,,
,,,,,40.76344058,-73.98268129,,,,,,,,
,,,,,40.76009437,-73.99461843,,,,,,,,
,,,,,40.7862586,-73.94552579,,,,,,,,
,,,,,40.7221037867,-73.9972490072,,,,,,,,
,,,,,40.7133522622,-73.9491033554,,,,,,,,
,,,,,40.756014,-73.967416,,,,,,,,
,,,,,40.71173107,-73.99193043,,,,,,,,
,,,,,40.75455731,-73.96592976,,,,,,,,
,,,,,40.71076228,-73.99400398,,,,,,,,
,,,,,40.76009437,-73.99461843,,,,,,,,
,,,,,40.74901271,-73.98848395,,,,,,,,
,,,,,40.7757937668,-73.9762057364,,,,,,,,
,,,,,40.7451677,-73.98683077,,,,,,,,
,,,,,40.75968085,-73.97031366,,,,,,,,
,,,,,40.72229346,-73.99147535,,,,,,,,
,,,,,40.73587678,-73.98205027,,,,,,,,
,,,,,40.74173969,-73.99415556,,,,,,,,
,,,,,40.7892105,-73.94370784,,,,,,,,
,,,,,40.74395411,-73.99144871,,,,,,,,
,,,,,40.7671284035,-73.9622461796,,,,,,,,
,,,,,40.71910537,-73.99973337,,,,,,,,
,,,,,40.7431155538,-73.9821535349,,,,,,,,
,,,,,40.716887,-73.963198,,,,,,,,
,,,,,40.7806284,-73.9521667,,,,,,,,
,,,,,40.751873,-73.977706,,,,,,,,
,,,,,40.73704984,-73.99009296,,,,,,,,
,,,,,40.73624527,-73.98473765,,,,,,,,
,,,,,40.74444921,-73.98303529,,,,,,,,
,,,,,40.72521311,-73.97768752,,,,,,,,
,,,,,40.7801839724,-73.9772853255,,,,,,,,
,,,,,40.71911552,-74.00666661,,,,,,,,
,,,,,40.7811222993,-73.9496558905,,,,,,,,
,,,,,40.76669671,-73.99061728,,,,,,,,
,,,,,40.72779126,-73.98564945,,,,,,,,
,,,,,40.795,-73.9645,,,,,,,,
,,,,,40.6829151,-73.99318208,,,,,,,,
,,,,,40.76019252,-73.9912551,,,,,,,,
,,,,,40.6850680731,-73.977907598,,,,,,,,
,,,,,40.7981856,-73.9605909006,,,,,,,,
,,,,,40.7103685424,-73.9470595121,,,,,,,,
,,,,,40.68753406,-73.97265183,,,,,,,,
,,,,,40.689888,-73.981013,,,,,,,,
